a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2017,3029,CCGL,3,2,1,TUE,11,7,18,37,285771,431522,13,30, , , , , , , , , , 
2017,3030,CCGL,3,2,1,TUE,11,7,18,30,282711,439048,13,30, , , , , , , , , , 
2017,3031,ARND,2,1,1,WED,12,7,9,58,348902,379680,13,30,6,3,1,11,1,1,1,1,1,1
2017,3032,CCGL,3,2,1,WED,12,7,10,14,287619,433067,13,60, , , , , , , , , , 
2017,3033,CCGL,2,1,1,WED,12,7,11,30,283559,432623,13,30,1,1,1,1,2,1,1,1,1,1
2017,3034,CCGL,3,2,1,TUE,11,7,15,0,304508,419933,13,60, , , , , , , , , , 
2017,3035,BELC,2,1,3,WED,12,7,12,45,332213,371536,13,30,1,1,1,1,1,1,1,1,1,1
2017,3036,CCGL,3,2,1,WED,12,7,16,11,297215,442697,13,60, , , , , , , , , , 
2017,3037,DCST,3,2,1,WED,12,7,17,27,244521,420888,13,30, , , , , , , , , , 
2017,3038,ARBC,3,1,1,WED,12,7,17,50,309136,360548,13,60, , , , , , , , , , 
2017,3039,MIDU,3,2,1,WED,12,7,16,30,251686,353380,13,60, , , , , , , , , , 
2017,3040,ARBC,3,1,1,WED,12,7,18,45,308860,357931,13,30, , , , , , , , , , 
2017,3041,ARBC,3,1,1,WED,12,7,20,9,304298,351437,1,60, , , , , , , , , , 
2017,3042,MIDU,3,2,1,WED,12,7,15,0,269111,375287,13,60, , , , , , , , , , 
2017,3043,NEMD,3,2,1,THU,13,7,9,2,309585,332592,11,70, , , , , , , , , , 
2017,3044,FERO,3,2,2,THU,13,7,10,9,230316,326658,13,60, , , , , , , , , , 
2017,3045,CCGL,3,2,1,THU,13,7,11,27,305460,433512,13,60, , , , , , , , , , 
2017,3046,MIDU,2,2,1,THU,13,7,11,53,257597,359736,13,60,10,7,1,1,2,1,1,1,1,1
2017,3047,BELC,2,2,1,THU,13,7,13,13,333907,368382,11,30,8,3,1,11,1,1,1,1,1,1
2017,3048,BELC,2,1,1,THU,13,7,14,57,332348,374992,13,30,1,1,1,1,3,1,1,1,1,2
2017,3049,NEMD,2,1,1,THU,13,7,15,6,308338,322725,11,70,1,1,1,1,2,1,1,1,1,1
2017,3050,BELC,3,2,3,THU,13,7,15,10,335969,374306,13,30, , , , , , , , , , 
2017,3051,ANTN,3,4,1,THU,13,7,14,30,337327,384243,13,40, , , , , , , , , , 
2017,3052,ANTN,3,2,1,THU,13,7,17,0,306141,392848,13,60, , , , , , , , , , 
2017,3053,MIDU,3,2,1,THU,13,7,17,10,293327,376853,13,60, , , , , , , , , , 
2017,3054,LISC,3,2,1,THU,13,7,15,30,326953,365760,13,30, , , , , , , , , , 
2017,3055,ARND,3,2,2,THU,13,7,18,50,352029,371391,13,30, , , , , , , , , , 
2017,3056,ARBC,3,2,1,THU,13,7,19,30,282305,332604,13,60, , , , , , , , , , 
2017,3057,MIDU,3,2,1,THU,13,7,19,45,280133,363520,13,30, , , , , , , , , , 
2017,3058,BELC,3,2,1,THU,13,7,19,50,337847,373236,13,30, , , , , , , , , , 
2017,3059,DCST,3,3,1,THU,13,7,15,30,243463,418965,13,40, , , , , , , , , , 
2017,3060,BELC,3,2,1,FRI,14,7,0,30,332189,374831,13,30, , , , , , , , , , 
2017,3061,FERO,3,1,1,FRI,14,7,0,43,244947,372745,13,30, , , , , , , , , , 
2017,3062,BELC,3,2,1,FRI,14,7,6,45,334236,375272,14,30, , , , , , , , , , 
2017,3063,ANTN,3,2,2,FRI,14,7,10,0,330467,383119,1,30, , , , , , , , , , 
2017,3064,MIDU,3,1,3,FRI,14,7,10,47,293836,381680,13,60, , , , , , , , , , 
2017,3065,NEMD,3,2,1,FRI,14,7,11,42,307715,328146,13,30, , , , , , , , , , 
2017,3066,FERO,3,2,2,FRI,14,7,12,45,232843,350245,13,60, , , , , , , , , , 
2017,3067,DCST,3,2,2,FRI,14,7,14,6,233660,397561,13,40, , , , , , , , , , 
2017,3068,BELC,3,2,2,FRI,14,7,14,9,333906,368412,13,40, , , , , , , , , , 
2017,3069,ARBC,3,2,1,FRI,14,7,14,30,306647,360668,1,30, , , , , , , , , , 
2017,3070,BELC,3,2,1,FRI,14,7,14,52,334764,374489,2,30, , , , , , , , , , 
2017,3071,DCST,3,2,1,FRI,14,7,15,45,244089,420733,13,40, , , , , , , , , , 
2017,3072,CCGL,3,1,1,FRI,14,7,17,25,270274,407657,13,60, , , , , , , , , , 
2017,3073,ARBC,3,1,1,FRI,14,7,19,7,308767,349321,13,60, , , , , , , , , , 
2017,3074,MEAN,3,2,1,FRI,14,7,19,27,340819,387466,13,30, , , , , , , , , , 
2017,3075,BELC,3,4,3,FRI,14,7,19,30,330990,370447,13,30, , , , , , , , , , 
2017,3076,MIDU,3,1,1,FRI,14,7,19,43,287155,361669,12,70, , , , , , , , , , 
2017,3077,MIDU,3,1,1,FRI,14,7,19,48,288334,391376,13,60, , , , , , , , , , 
2017,3078,NEMD,3,2,1,FRI,14,7,20,10,351508,344538,13,60, , , , , , , , , , 
2017,3079,MEAN,3,2,3,FRI,14,7,20,24,312218,401818,1,60, , , , , , , , , , 
2017,3080,BELC,3,2,1,FRI,14,7,20,28,332409,376109,13,30, , , , , , , , , , 
2017,3081,MEAN,3,1,4,SAT,15,7,1,56,307354,410321,11,70, , , , , , , , , , 
2017,3082,NEMD,3,1,1,SAT,15,7,3,18,328493,347763,13,60, , , , , , , , , , 
2017,3083,BELC,3,1,3,SAT,15,7,7,29,332801,373463,11,50, , , , , , , , , , 
2017,3084,MEAN,3,1,1,SAT,15,7,10,47,312112,404690,14,70, , , , , , , , , , 
2017,3085,DCST,3,1,1,SAT,15,7,12,5,243474,416705,13,30, , , , , , , , , , 
2017,3086,ARBC,3,2,2,SAT,15,7,12,45,287270,331297,13,60, , , , , , , , , , 
2017,3087,MEAN,3,1,2,SAT,15,7,13,26,320785,409574,13,60, , , , , , , , , , 
2017,3088,BELC,3,2,2,SAT,15,7,13,30,332264,376446,13,30, , , , , , , , , , 
2017,3089,BELC,3,2,1,SAT,15,7,13,40,336306,373015,13,30, , , , , , , , , , 
2017,3090,BELC,3,2,2,SAT,15,7,14,30,334128,375040,2,30, , , , , , , , , , 
2017,3091,ARBC,3,2,3,SAT,15,7,15,5,287169,344253,13,30, , , , , , , , , , 
2017,3092,DCST,3,2,1,SAT,15,7,14,20,247000,414576,13,30, , , , , , , , , , 
2017,3093,CCGL,3,2,1,SAT,15,7,16,9,284758,431494,13,40, , , , , , , , , , 
2017,3094,MEAN,2,2,1,SAT,15,7,16,40,311021,403901,1,30,2,7,1,1,1,2,2,1,1,1
2017,3095,MIDU,3,2,3,SAT,15,7,17,0,280369,378478,13,30, , , , , , , , , , 
2017,3096,BELC,3,2,2,SAT,15,7,17,13,335632,374211,13,30, , , , , , , , , , 
2017,3097,LISC,3,2,1,SAT,15,7,18,0,329966,361748,13,60, , , , , , , , , , 
2017,3098,MEAN,3,2,3,SAT,15,7,18,50,334059,413422,13,60, , , , , , , , , , 
2017,3099,LISC,3,1,1,SAT,15,7,19,30,322331,374940,13,60, , , , , , , , , , 
2017,3100,MIDU,2,2,5,SAT,15,7,20,12,289311,368133,13,60,1,1,1,1,2,1,6,1,1,1
2017,3101,CCGL,3,1,1,SUN,16,7,1,0,263520,422419,13,60, , , , , , , , , , 
2017,3102,ARBC,3,1,1,SUN,16,7,4,0,297373,357423,13,60, , , , , , , , , , 
2017,3103,NEMD,2,1,2,SUN,16,7,6,54,305916,320786,13,60,12,7,1,1,2,1,1,1,1,1
2017,3104,LISC,2,1,1,SUN,16,7,10,34,315750,373293,13,30,1,1,1,1,2,1,1,1,1,1
2017,3105,NEMD,3,2,1,SUN,16,7,11,26,303566,314194,13,60, , , , , , , , , , 
2017,3106,BELC,3,2,5,SUN,16,7,11,39,327370,369359,13,30, , , , , , , , , , 
2017,3107,BELC,3,1,1,SUN,16,7,13,47,329408,368941,13,30, , , , , , , , , , 
2017,3108,NEMD,3,2,1,SUN,16,7,17,17,338104,329524,13,60, , , , , , , , , , 
2017,3109,MEAN,2,1,1,SUN,16,7,17,21,338040,397093,13,60,1,1,1,1,2,1,1,1,1,1
2017,3110,MIDU,3,2,3,SUN,16,7,17,36,281299,376244,1,30, , , , , , , , , , 
2017,3111,NEMD,3,2,1,SUN,16,7,17,45,317749,318338,1,30, , , , , , , , , , 
2017,3112,MEAN,3,2,3,SUN,16,7,18,47,341991,387817,13,40, , , , , , , , , , 
2017,3113,LISC,3,2,3,SUN,16,7,14,0,325986,362349,13,40, , , , , , , , , , 
2017,3114,ANTN,3,1,1,MON,17,7,8,45,314222,388585,13,30, , , , , , , , , , 
2017,3115,MIDU,3,2,1,MON,17,7,9,50,293690,393607,13,40, , , , , , , , , , 
2017,3116,BELC,3,3,1,MON,17,7,10,5,333410,375178,13,30, , , , , , , , , , 
2017,3117,BELC,3,2,1,SUN,16,7,15,0,334147,377621,13,30, , , , , , , , , , 
2017,3118,MEAN,3,2,1,MON,17,7,11,51,303699,403847,13,60, , , , , , , , , , 
2017,3119,ARND,3,4,2,MON,17,7,12,3,343827,376872,13,60, , , , , , , , , , 
2017,3120,DCST,3,1,1,MON,17,7,15,24,257080,402196,13,60, , , , , , , , , , 
2017,3121,NEMD,3,2,1,SUN,16,7,13,0,352390,354102,13,60, , , , , , , , , , 
2017,3122,BELC,3,2,1,MON,17,7,17,25,330825,377047,13,30, , , , , , , , , , 
2017,3123,CCGL,3,2,1,MON,17,7,17,48,286256,433861,13,30, , , , , , , , , , 
2017,3124,CCGL,3,2,1,MON,17,7,18,0,286855,431014,13,30, , , , , , , , , , 
2017,3125,DCST,2,2,1,FRI,7,7,19,30,243048,416512,13,30,12,7,1,1,2,1,1,1,1,1
2017,3126,ARBC,3,2,1,TUE,18,7,9,1,311965,345769,13,30, , , , , , , , , , 
2017,3127,MIDU,3,2,1,TUE,18,7,9,0,281576,393962,13,60, , , , , , , , , , 
2017,3128,LISC,1,1,1,TUE,18,7,10,9,315693,371813,13,60,1,1,1,1,2,1,1,1,1,1
2017,3129,BELC,3,2,1,TUE,18,7,9,40,334259,375280,2,30, , , , , , , , , , 
2017,3130,ANTN,3,1,1,TUE,18,7,12,10,317519,381722,1,60, , , , , , , , , , 
2017,3131,NEMD,2,1,1,TUE,18,7,12,35,308390,330792,11,70,1,1,1,1,2,1,1,1,1,1
2017,3132,CCGL,3,1,1,TUE,18,7,12,15,284751,432412,2,30, , , , , , , , , , 
2017,3133,NEMD,3,2,1,TUE,18,7,14,42,308287,327318,13,30, , , , , , , , , , 
2017,3134,NEMD,3,3,5,TUE,18,7,14,47,336102,320178,13,60, , , , , , , , , , 
2017,3135,ARBC,3,2,1,TUE,18,7,14,48,303665,356921,13,60, , , , , , , , , , 
2017,3136,ANTN,3,2,1,TUE,18,7,15,30,336095,383991,13,30, , , , , , , , , , 
2017,3137,CCGL,3,2,1,TUE,18,7,16,33,278463,429950,13,60, , , , , , , , , , 
2017,3138,NEMD,3,2,1,TUE,18,7,15,59,308074,326649,13,30, , , , , , , , , , 
2017,3139,CCGL,3,2,1,TUE,18,7,17,47,310903,440738,1,30, , , , , , , , , , 
2017,3140,ANTN,3,2,2,TUE,18,7,13,0,317538,381731,13,60, , , , , , , , , , 
2017,3141,MEAN,2,1,1,TUE,18,7,17,59,322544,409909,13,60,1,1,1,1,2,8,1,1,1,1
2017,3142,FERO,3,2,2,TUE,18,7,18,40,241329,357642,13,60, , , , , , , , , , 
2017,3143,NEMD,3,2,1,TUE,18,7,18,50,336123,352243,13,30, , , , , , , , , , 
2017,3144,MEAN,3,2,2,TUE,18,7,19,19,338147,385119,13,40, , , , , , , , , , 
2017,3145,ARBC,3,2,2,TUE,18,7,22,44,307743,358156,13,30, , , , , , , , , , 
2017,3146,NEMD,3,1,1,WED,19,7,1,18,330855,335869,13,60, , , , , , , , , , 
2017,3147,MIDU,3,1,1,WED,19,7,8,30,263089,357750,13,30, , , , , , , , , , 
2017,3148,NEMD,3,3,1,WED,19,7,8,56,314604,318039,13,30, , , , , , , , , , 
2017,3149,ARND,3,1,1,WED,19,7,11,9,358676,370441,13,60, , , , , , , , , , 
2017,3150,LISC,3,2,2,TUE,18,7,18,0,326046,362511,13,40, , , , , , , , , , 
2017,3151,ARBC,3,2,2,WED,19,7,12,30,290929,355840,13,60, , , , , , , , , , 
2017,3152,BELC,2,2,2,WED,19,7,14,10,334112,375242,14,30,9,7,1,1,2,2,2,1,1,1
2017,3153,FERO,2,2,3,WED,19,7,14,15,241883,374061,13,60,1,1,1,1,3,10,1,1,1,1
2017,3154,ANTN,3,1,1,WED,19,7,14,24,300195,389811,13,60, , , , , , , , , , 
2017,3155,DCST,3,2,1,WED,19,7,15,57,244200,416714,13,30, , , , , , , , , , 
2017,3156,ARND,3,2,1,WED,19,7,15,59,348850,380902,11,40, , , , , , , , , , 
2017,3157,MIDU,3,2,1,WED,19,7,16,20,289343,396675,13,60, , , , , , , , , , 
2017,3158,CCGL,3,2,2,WED,19,7,16,40,285783,440150,1,30, , , , , , , , , , 
2017,3159,ANTN,3,2,2,WED,19,7,16,53,313754,389927,14,30, , , , , , , , , , 
2017,3160,ARND,3,2,1,WED,19,7,17,15,350860,379352,13,30, , , , , , , , , , 
2017,3161,MIDU,3,2,1,WED,19,7,17,50,286341,369946,13,60, , , , , , , , , , 
2017,3162,FERO,3,2,1,WED,19,7,18,35,260057,363731,13,60, , , , , , , , , , 
2017,3163,ARBC,3,2,3,WED,19,7,18,37,316352,348452,11,70, , , , , , , , , , 
2017,3164,DCST,3,2,1,WED,19,7,19,30,246237,418259,13,50, , , , , , , , , , 
2017,3165,BELC,3,2,2,WED,19,7,21,10,337378,374035,13,30, , , , , , , , , , 
2017,3166,ARND,3,1,2,WED,19,7,21,21,352087,377057,13,60, , , , , , , , , , 
2017,3167,BELC,3,1,1,WED,19,7,21,24,338199,376219,11,40, , , , , , , , , , 
2017,3168,ARND,3,2,1,WED,19,7,17,40,350036,379988,11,30, , , , , , , , , , 
2017,3169,BELC,3,2,1,WED,19,7,22,30,334022,373555,13,30, , , , , , , , , , 
2017,3170,LISC,3,2,3,THU,20,7,0,15,321806,355385,11,70, , , , , , , , , , 
2017,3171,ARND,3,2,1,THU,20,7,9,55,350131,381221,13,30, , , , , , , , , , 
2017,3172,LISC,3,2,1,WED,19,7,13,50,341379,373924,13,30, , , , , , , , , , 
2017,3173,BELC,3,3,1,THU,20,7,14,55,336215,373021,13,30, , , , , , , , , , 
2017,3174,CCGL,3,2,1,THU,20,7,16,13,283664,437461,13,60, , , , , , , , , , 
2017,3175,BELC,3,2,1,THU,20,7,16,30,332763,372327,13,30, , , , , , , , , , 
2017,3176,ARBC,3,2,1,THU,20,7,15,59,301211,354103,13,30, , , , , , , , , , 
2017,3177,BELC,3,2,4,THU,20,7,17,5,332689,377779,13,30, , , , , , , , , , 
2017,3178,DCST,3,1,1,THU,20,7,15,59,244449,412876,13,60, , , , , , , , , , 
2017,3179,NEMD,3,3,1,THU,20,7,18,41,340968,340006,13,30, , , , , , , , , , 
2017,3180,ANTN,3,1,1,THU,20,7,18,40,334110,380431,13,30, , , , , , , , , , 
2017,3181,CCGL,2,2,1,THU,20,7,19,20,290082,413261,13,60,6,7,1,1,2,1,1,1,1,1
2017,3182,ARBC,2,2,2,THU,20,7,19,45,305011,339380,13,60,12,7,1,1,2,2,2,1,1,2
2017,3183,ANTN,3,2,2,THU,20,7,19,50,334646,382558,13,30, , , , , , , , , , 
2017,3184,ARBC,3,2,1,THU,20,7,20,39,308062,359167,13,30, , , , , , , , , , 
2017,3185,LISC,3,1,1,THU,20,7,20,30,335878,359535,13,60, , , , , , , , , , 
2017,3186,ARBC,3,2,1,THU,20,7,19,20,287447,345679,2,30, , , , , , , , , , 
2017,3187,BELC,3,1,1,FRI,21,7,8,10,334213,374631,13,30, , , , , , , , , , 
2017,3188,MEAN,3,2,1,FRI,21,7,9,49,311726,402110,13,30, , , , , , , , , , 
2017,3189,ARBC,3,2,1,FRI,21,7,10,59,305131,356925,1,60, , , , , , , , , , 
2017,3190,DCST,3,2,1,FRI,21,7,12,50,243509,416608,13,30, , , , , , , , , , 
2017,3191,ARND,3,3,2,FRI,21,7,14,35,350659,381678,2,30, , , , , , , , , , 
2017,3192,MIDU,3,2,2,FRI,21,7,15,5,275678,346470,13,60, , , , , , , , , , 
2017,3193,CCGL,3,1,1,FRI,21,7,15,16,260060,409511,13,60, , , , , , , , , , 
2017,3194,BELC,3,2,1,FRI,21,7,14,40,332595,381268,13,30, , , , , , , , , , 
2017,3195,FERO,2,2,2,FRI,21,7,16,45,228169,349094,13,60,1,1,1,1,2,1,1,1,1,1
2017,3196,MIDU,3,2,3,FRI,21,7,17,27,281227,360752,13,40, , , , , , , , , , 
2017,3197,NEMD,3,1,1,FRI,21,7,17,50,311952,321767,13,60, , , , , , , , , , 
2017,3198,BELC,3,2,1,FRI,21,7,18,58,331241,371074,13,30, , , , , , , , , , 
2017,3199,DCST,3,3,2,FRI,21,7,19,24,243579,416211,13,30, , , , , , , , , , 
2017,3200,BELC,3,1,1,FRI,21,7,8,30,333586,373449,13,20, , , , , , , , , , 
2017,3201,NEMD,3,2,3,FRI,21,7,19,34,349547,355450,13,60, , , , , , , , , , 
2017,3202,NEMD,3,2,1,FRI,21,7,19,0,290828,311638,13,60, , , , , , , , , , 
2017,3203,LISC,3,3,3,FRI,21,7,18,15,326019,362441,13,40, , , , , , , , , , 
2017,3204,MIDU,3,2,5,FRI,21,7,20,45,281048,377541,13,30, , , , , , , , , , 
2017,3205,BELC,3,2,1,FRI,21,7,22,45,334070,373541,13,30, , , , , , , , , , 
2017,3206,LISC,3,2,1,SAT,22,7,8,50,327373,365149,13,40, , , , , , , , , , 
2017,3207,ANTN,3,1,1,SAT,22,7,11,31,319533,376113,13,60, , , , , , , , , , 
2017,3208,BELC,3,3,1,SAT,22,7,12,40,334353,375613,12,70, , , , , , , , , , 
2017,3209,BELC,3,2,4,SAT,22,7,10,50,335013,374040,13,30, , , , , , , , , , 
2017,3210,FERO,3,2,1,SAT,22,7,15,10,242339,373845,13,60, , , , , , , , , , 
2017,3211,ANTN,2,2,5,SAT,22,7,15,55,312047,388366,13,60,1,1,1,1,2,2,2,1,1,1
2017,3212,ARND,3,2,1,SAT,22,7,15,59,350848,374152,13,30, , , , , , , , , , 
2017,3213,DCST,3,2,2,SAT,22,7,16,54,244939,416108,13,30, , , , , , , , , , 
2017,3214,MIDU,3,2,4,SAT,22,7,17,35,287710,387154,13,60, , , , , , , , , , 
2017,3215,ARND,3,2,1,SAT,22,7,12,30,346091,368872,1,30, , , , , , , , , , 
2017,3216,ARBC,3,1,2,SUN,23,7,2,15,282496,332613,13,60, , , , , , , , , , 
2017,3217,MEAN,3,1,1,SUN,23,7,3,42,332022,407945,13,60, , , , , , , , , , 
2017,3218,ARBC,3,2,2,SUN,23,7,10,40,278069,339008,13,60, , , , , , , , , , 
2017,3219,MIDU,3,2,1,SUN,23,7,11,47,281111,377826,13,30, , , , , , , , , , 
2017,3220,FERO,3,2,1,SUN,23,7,12,22,224477,343110,13,40, , , , , , , , , , 
2017,3221,MIDU,3,2,1,SUN,23,7,13,29,283698,393334,13,60, , , , , , , , , , 
2017,3222,LISC,3,2,4,SUN,23,7,13,25,340230,371602,13,60, , , , , , , , , , 
2017,3223,MIDU,3,2,1,SUN,23,7,13,59,291682,390329,1,60, , , , , , , , , , 
2017,3224,LISC,3,2,2,SUN,23,7,14,19,325678,362158,11,40, , , , , , , , , , 
2017,3225,CCGL,2,3,3,SUN,23,7,14,29,306803,433431,13,60,1,1,1,1,2,1,1,1,1,1
2017,3226,ARBC,3,1,1,SUN,23,7,15,45,309028,353967,13,60, , , , , , , , , , 
2017,3227,NEMD,3,1,1,SUN,23,7,17,24,308555,326256,13,30, , , , , , , , , , 
2017,3228,ARND,3,2,1,SUN,23,7,20,15,341805,376681,13,60, , , , , , , , , , 
2017,3229,NEMD,3,2,1,SUN,23,7,20,40,349576,346741,13,60, , , , , , , , , , 
2017,3230,FERO,3,2,2,SUN,23,7,19,30,253735,362370,13,60, , , , , , , , , , 
2017,3231,FERO,3,1,1,MON,24,7,10,14,250669,368953,13,60, , , , , , , , , , 
2017,3232,BELC,3,2,2,MON,24,7,10,15,334229,375218,13,30, , , , , , , , , , 
2017,3233,LISC,3,2,1,MON,24,7,11,22,325869,363784,13,30, , , , , , , , , , 
2017,3234,BELC,2,2,1,MON,26,6,10,0,333292,376122,13,30,12,4,1,12,1,1,1,1,1,2
2017,3235,ARND,2,1,1,MON,24,7,15,10,360165,372281,13,60,10,7,1,1,3,1,6,1,1,2
2017,3236,ANTN,3,1,1,MON,24,7,16,23,325199,396219,13,60, , , , , , , , , , 
2017,3237,CCGL,3,2,1,MON,24,7,16,15,286219,433969,1,30, , , , , , , , , , 
2017,3238,FERO,3,2,1,MON,24,7,16,39,227927,327686,13,30, , , , , , , , , , 
2017,3239,MEAN,3,2,2,MON,24,7,16,53,338652,402854,13,30, , , , , , , , , , 
2017,3240,LISC,3,2,1,MON,24,7,18,0,334134,355930,13,60, , , , , , , , , , 
2017,3241,MEAN,3,2,3,MON,24,7,18,12,326829,396443,13,60, , , , , , , , , , 
2017,3242,BELC,3,2,3,MON,24,7,21,7,334128,375040,13,30, , , , , , , , , , 
2017,3243,NEMD,3,2,6,MON,24,7,21,25,307947,326677,13,30, , , , , , , , , , 
2017,3244,MEAN,3,3,2,MON,24,7,21,25,337548,384460,13,40, , , , , , , , , , 
2017,3245,CCGL,2,2,1,MON,24,7,20,40,254305,420787,13,60,6,4,1,1,2,10,1,1,1,2
2017,3246,LISC,3,2,1,MON,24,7,20,0,328483,367492,13,30, , , , , , , , , , 
2017,3247,BELC,3,2,2,TUE,25,7,7,52,333900,368404,11,40, , , , , , , , , , 
2017,3248,NEMD,2,2,2,TUE,25,7,8,0,306178,335882,13,60,1,1,1,1,2,1,1,1,1,1
2017,3249,ARND,3,1,1,TUE,25,7,9,39,356264,373703,13,60, , , , , , , , , , 
2017,3250,BELC,3,1,1,FRI,7,7,15,0,332568,374815,13,30, , , , , , , , , , 
2017,3251,BELC,3,2,1,TUE,25,7,11,7,330114,373666,13,30, , , , , , , , , , 
2017,3252,BELC,3,2,1,TUE,25,7,12,29,333940,375152,11,50, , , , , , , , , , 
2017,3253,ARBC,3,2,1,TUE,25,7,15,30,309026,357593,13,30, , , , , , , , , , 
2017,3254,BELC,3,2,1,TUE,25,7,16,2,333154,374217,14,50, , , , , , , , , , 
2017,3255,LISC,3,1,1,TUE,25,7,17,31,324206,359391,13,30, , , , , , , , , , 
2017,3256,NEMD,3,3,2,TUE,25,7,17,30,307946,323687,13,40, , , , , , , , , , 
2017,3257,DCST,3,2,1,TUE,25,7,18,17,243427,417081,13,30, , , , , , , , , , 
2017,3258,DCST,3,2,4,TUE,25,7,18,50,244025,420850,13,30, , , , , , , , , , 
2017,3259,NEMD,3,2,1,TUE,25,7,20,47,290885,312168,13,60, , , , , , , , , , 
2017,3260,BELC,2,1,1,TUE,25,7,22,51,330199,373563,13,30,12,7,1,1,1,1,1,1,1,1
2017,3261,LISC,3,6,1,WED,26,7,8,20,329291,365917,12,70, , , , , , , , , , 
2017,3262,LISC,3,2,1,WED,26,7,8,28,321984,372565,13,60, , , , , , , , , , 
2017,3263,ANTN,3,2,1,WED,26,7,9,8,331715,382259,13,30, , , , , , , , , , 
2017,3264,BELC,3,2,1,WED,26,7,10,3,329045,369006,13,30, , , , , , , , , , 
2017,3265,BELC,3,2,1,WED,26,7,13,50,337709,372012,13,30, , , , , , , , , , 
2017,3266,ARBC,3,2,1,WED,26,7,15,36,302217,356673,1,60, , , , , , , , , , 
2017,3267,MEAN,3,1,1,WED,26,7,15,10,341749,388175,13,30, , , , , , , , , , 
2017,3268,BELC,3,2,4,WED,26,7,16,40,330661,372030,13,30, , , , , , , , , , 
2017,3269,ARBC,3,2,1,WED,26,7,18,40,302217,356698,1,40, , , , , , , , , , 
2017,3270,MIDU,3,1,1,WED,26,7,19,2,262847,358200,13,60, , , , , , , , , , 
2017,3271,DCST,3,1,1,WED,26,7,19,30,242337,415941,13,30, , , , , , , , , , 
2017,3272,DCST,3,3,2,WED,26,7,19,46,240195,411423,13,60, , , , , , , , , , 
2017,3273,NEMD,3,1,1,WED,26,7,20,49,338839,326624,13,60, , , , , , , , , , 
2017,3274,NEMD,3,2,1,WED,26,7,22,30,326769,315318,13,60, , , , , , , , , , 
2017,3275,CCGL,3,1,1,THU,27,7,5,56,285767,429143,13,60, , , , , , , , , , 
2017,3276,NEMD,3,1,1,THU,27,7,7,55,309248,327130,13,30, , , , , , , , , , 
2017,3277,BELC,3,1,1,THU,27,7,9,30,333485,375112,13,30, , , , , , , , , , 
2017,3278,BELC,3,2,1,THU,27,7,9,42,333585,373474,2,30, , , , , , , , , , 
2017,3279,MIDU,3,1,1,THU,27,7,10,10,290653,386197,13,60, , , , , , , , , , 
2017,3280,BELC,3,2,3,THU,27,7,10,15,332958,373694,14,50, , , , , , , , , , 
2017,3281,LISC,3,2,1,THU,27,7,10,21,318892,359666,12,70, , , , , , , , , , 
2017,3282,LISC,3,3,5,THU,27,7,10,20,325435,361765,11,50, , , , , , , , , , 
2017,3283,MEAN,2,1,1,THU,27,7,7,45,338670,386733,13,40,1,1,1,1,1,1,1,1,1,2
2017,3284,BELC,3,2,2,THU,27,7,12,30,329675,371251,13,30, , , , , , , , , , 
2017,3285,CCGL,3,2,3,THU,27,7,12,40,286047,432701,1,60, , , , , , , , , , 
2017,3286,CCGL,2,1,1,THU,27,7,12,50,267803,413083,13,40,10,7,1,1,3,1,1,1,1,1
2017,3287,FERO,3,4,3,THU,27,7,13,30,234945,335955,13,60, , , , , , , , , , 
2017,3288,ARBC,2,2,4,THU,27,7,13,40,296811,339537,13,60,12,7,1,1,1,2,2,1,1,1
2017,3289,NEMD,3,2,1,THU,27,7,13,58,348189,356845,13,60, , , , , , , , , , 
2017,3290,BELC,3,2,1,WED,26,7,19,30,328808,370291,13,30, , , , , , , , , , 
2017,3291,LISC,3,2,2,THU,27,7,14,34,325594,362192,1,40, , , , , , , , , , 
2017,3292,NEMD,2,1,3,THU,27,7,14,47,338486,356148,13,60,1,1,1,1,2,1,1,1,1,1
2017,3293,NEMD,3,2,1,THU,27,7,13,30,308913,327257,13,30, , , , , , , , , , 
2017,3294,LISC,3,2,1,THU,27,7,16,34,322336,360247,13,60, , , , , , , , , , 
2017,3295,BELC,3,3,2,THU,27,7,16,30,335773,373627,13,30, , , , , , , , , , 
2017,3296,LISC,3,2,2,THU,27,7,17,48,320519,362836,13,60, , , , , , , , , , 
2017,3297,MEAN,3,2,2,THU,27,7,18,10,308049,408178,11,70, , , , , , , , , , 
2017,3298,ANTN,3,2,1,THU,27,7,18,25,330394,383158,14,70, , , , , , , , , , 
2017,3299,BELC,3,2,1,THU,27,7,18,59,335589,373411,13,30, , , , , , , , , , 
2017,3300,NEMD,3,2,1,THU,27,7,18,30,348544,344470,13,30, , , , , , , , , , 
2017,3301,ARBC,3,2,2,FRI,28,7,7,30,300227,353466,13,30, , , , , , , , , , 
2017,3302,LISC,3,2,1,FRI,28,7,9,30,334220,368310,13,40, , , , , , , , , , 
2017,3303,FERO,3,2,3,FRI,28,7,11,0,217988,363984,1,30, , , , , , , , , , 
2017,3304,NEMD,3,2,5,FRI,28,7,13,10,336101,320177,13,60, , , , , , , , , , 
